,id,vehicle.trip.trip_id,vehicle.trip.start_time,vehicle.trip.start_date,vehicle.trip.schedule_relationship,vehicle.trip.route_id,vehicle.trip.direction_id,vehicle.position.latitude,vehicle.position.longitude,vehicle.position.bearing,vehicle.position.speed,vehicle.current_stop_sequence,vehicle.current_status,vehicle.timestamp,vehicle.stop_id,vehicle.vehicle.id,vehicle.vehicle.label,vehicle.occupancy_status
12070,5466,25836100,11:00:00,20260216,0.0,C53,0.0,38.919429779052734,-77.04164123535156,,0.9143999814987183,60.0,2.0,1771262086,7068,5466,5466,1
12078,2838,32037100,11:48:00,20260216,0.0,C53,0.0,38.87654113769531,-76.99478912353516,308.0,1.8287999629974365,26.0,1.0,1771262083,4278,2838,2838,1
12084,5505,6934100,11:15:00,20260216,0.0,D40,1.0,38.902259826660156,-77.02191162109375,178.0,3.962399959564209,51.0,2.0,1771262083,5930,5505,5505,7
12086,5516,13437100,11:24:00,20260216,0.0,C53,0.0,38.91080093383789,-77.00904083251953,301.0,9.448800086975098,46.0,1.0,1771262085,6579,5516,5516,7
12092,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.918731689453125,-77.07295227050781,358.0,2.4384000301361084,23.0,1.0,1771262086,6994,7146,7146,1
12095,5461,30894100,11:12:00,20260216,0.0,C53,1.0,38.8484992980957,-76.97807312011719,208.0,9.448800086975098,62.0,1.0,1771262094,2711,5461,5461,1
12098,5466,25836100,11:00:00,20260216,0.0,C53,0.0,38.92008972167969,-77.04183197021484,345.0,8.839200019836426,60.0,1.0,1771262096,7068,5466,5466,1
12099,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.84601974487305,-76.98341369628906,73.0,10.363200187683105,5.0,1.0,1771262095,2584,5470,5470,1
12101,5475,14639100,11:12:00,20260216,0.0,C53,0.0,38.91202163696289,-77.01191711425781,,0.0,47.0,1.0,1771262089,6627,5475,5475,7
12102,5481,21842100,11:48:00,20260216,0.0,C53,1.0,38.907840728759766,-77.00211334228516,118.0,5.486400127410889,24.0,1.0,1771262094,28373,5481,5481,1
12104,7220,20112100,12:00:00,20260216,0.0,D40,1.0,38.96786880493164,-77.02745056152344,,0.0,16.0,1.0,1771262093,9225,7220,7220,1
12106,2838,32037100,11:48:00,20260216,0.0,C53,0.0,38.87654113769531,-76.99491882324219,346.0,4.267199993133545,26.0,1.0,1771262086,4278,2838,2838,1
12108,4603,3474100,11:30:00,20260216,0.0,D96,1.0,38.911128997802734,-77.04879760742188,91.0,6.4008002281188965,60.0,1.0,1771262089,6587,4603,4603,7
12111,5501,23699100,11:45:00,20260216,0.0,D40,0.0,38.934791564941406,-77.02407836914062,354.0,8.53439998626709,25.0,2.0,1771262094,21980,5501,5501,2
12112,5505,6934100,11:15:00,20260216,0.0,D40,1.0,38.90155029296875,-77.02191925048828,181.0,7.924799919128418,51.0,1.0,1771262095,5930,5505,5505,7
12113,5513,14556100,12:00:00,20260216,0.0,D40,0.0,38.91167068481445,-77.02192687988281,1.0,4.267199993133545,13.0,1.0,1771262095,6630,5513,5513,7
12117,5537,35294100,11:36:00,20260216,0.0,C53,0.0,38.891048431396484,-76.9949722290039,1.0,7.01039981842041,34.0,1.0,1771262088,5180,5537,5537,7
12120,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.91910171508789,-77.07296752929688,356.0,7.01039981842041,23.0,1.0,1771262093,6994,7146,7146,1
12124,5464,16138100,11:36:00,20260216,0.0,C53,1.0,38.892269134521484,-76.99498748779297,,0.30480000376701355,34.0,1.0,1771262106,5252,5464,5464,1
12127,5473,22340100,11:24:00,20260216,0.0,C53,1.0,38.86566162109375,-76.97894287109375,101.0,7.619999885559082,49.0,1.0,1771262102,21624,5473,5473,1
12128,5475,14639100,11:12:00,20260216,0.0,C53,0.0,38.91215133666992,-77.01222229003906,299.0,6.4008002281188965,47.0,1.0,1771262100,6627,5475,5475,7
12129,5481,21842100,11:48:00,20260216,0.0,C53,1.0,38.90766143798828,-77.00167083740234,117.0,8.229599952697754,24.0,1.0,1771262102,28373,5481,5481,1
12130,5479,16836100,12:00:00,20260216,0.0,C53,1.0,38.91701889038086,-77.03711700439453,,0.0,9.0,1.0,1771262100,6879,5479,5479,1
12136,5509,8983100,12:30:00,20260216,0.0,D40,1.0,38.99345016479492,-77.03016662597656,,0.0,2.0,1.0,1771262100,18907,5509,5509,2
12138,5501,23699100,11:45:00,20260216,0.0,D40,0.0,38.93524932861328,-77.0241470336914,356.0,7.01039981842041,25.0,1.0,1771262101,21980,5501,5501,2
12142,5525,1819100,12:15:00,20260216,0.0,D40,0.0,38.89302062988281,-77.02388763427734,,0.0,2.0,1.0,1771262100,21789,5525,5525,7
12143,5533,36561100,11:30:00,20260216,0.0,D40,1.0,38.913490295410156,-77.02191925048828,,0.0,46.0,2.0,1771262100,6678,5533,5533,7
12145,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.92348098754883,-77.04724884033203,,0.0,2.0,1.0,1771262100,7272,5538,5538,7
12146,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.9246711730957,-77.05249786376953,,0.0,2.0,1.0,1771262107,7272,5539,5539,7
12148,4582,36486100,11:25:00,20260216,0.0,D96,0.0,38.983238220214844,-77.09358978271484,,0.0,68.0,2.0,1771262112,28523,4582,4582,7
12149,5461,30894100,11:12:00,20260216,0.0,C53,1.0,38.8473014831543,-76.97944641113281,237.0,6.705599784851074,63.0,1.0,1771262116,13110,5461,5461,1
12150,5463,21555100,12:00:00,20260216,0.0,C53,0.0,38.86661148071289,-76.98413848876953,284.0,4.572000026702881,22.0,2.0,1771262113,17417,5463,5463,1
12153,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.846248626708984,-76.98261260986328,70.0,9.144000053405762,5.0,1.0,1771262117,2584,5470,5470,1
12155,5475,14639100,11:12:00,20260216,0.0,C53,0.0,38.91259002685547,-77.01325225830078,298.0,9.448800086975098,48.0,1.0,1771262111,6675,5475,5475,7
12156,5481,21842100,11:48:00,20260216,0.0,C53,1.0,38.907161712646484,-77.00047302246094,119.0,4.572000026702881,25.0,1.0,1771262117,28288,5481,5481,1
12158,7220,20112100,12:00:00,20260216,0.0,D40,1.0,38.96759033203125,-77.02748107910156,181.0,7.01039981842041,16.0,1.0,1771262114,9225,7220,7220,1
12159,7223,22579100,11:45:00,20260216,0.0,D40,1.0,38.94240951538086,-77.0256576538086,,0.0,29.0,1.0,1771262108,8180,7223,7223,2
12160,2838,32037100,11:48:00,20260216,0.0,C53,0.0,38.87736129760742,-76.9949722290039,7.0,6.0960001945495605,28.0,2.0,1771262115,18082,2838,2838,1
12164,5500,13244100,12:15:00,20260216,0.0,D40,1.0,38.993629455566406,-77.02964782714844,334.0,2.1335999965667725,2.0,1.0,1771262110,18907,5500,5500,7
12168,5516,13437100,11:24:00,20260216,0.0,C53,0.0,38.91136932373047,-77.01040649414062,299.0,10.972800254821777,47.0,2.0,1771262116,6627,5516,5516,7
12176,5461,30894100,11:12:00,20260216,0.0,C53,1.0,38.84716033935547,-76.979736328125,,0.30480000376701355,63.0,1.0,1771262125,13110,5461,5461,1
12177,5463,21555100,12:00:00,20260216,0.0,C53,0.0,38.866729736328125,-76.98489379882812,287.0,6.0960001945495605,22.0,1.0,1771262125,17417,5463,5463,1
12179,5466,25836100,11:00:00,20260216,0.0,C53,0.0,38.920589447021484,-77.04199981689453,,0.0,60.0,1.0,1771262126,7068,5466,5466,1
12189,4603,3474100,11:30:00,20260216,0.0,D96,1.0,38.911128997802734,-77.04862976074219,,0.0,60.0,1.0,1771262119,6587,4603,4603,7
12190,5509,8983100,12:30:00,20260216,0.0,D40,1.0,38.99345016479492,-77.03016662597656,,0.0,2.0,1.0,1771262124,18907,5509,5509,2
12193,5505,6934100,11:15:00,20260216,0.0,D40,1.0,38.90085983276367,-77.02191925048828,175.0,4.876800060272217,51.0,1.0,1771262123,5930,5505,5505,7
12194,5513,14556100,12:00:00,20260216,0.0,D40,0.0,38.91189956665039,-77.02192687988281,,0.0,13.0,1.0,1771262125,6630,5513,5513,7
12196,5525,1819100,12:15:00,20260216,0.0,D40,0.0,38.89358139038086,-77.02385711669922,23.0,5.486400127410889,3.0,2.0,1771262127,5366,5525,5525,7
12198,5537,35294100,11:36:00,20260216,0.0,C53,0.0,38.89165115356445,-76.99495697021484,0.0,7.01039981842041,34.0,1.0,1771262125,5180,5537,5537,7
12201,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.920570373535156,-77.07356262207031,267.0,5.791200160980225,24.0,2.0,1771262123,7074,7146,7146,1
12205,5464,16138100,11:36:00,20260216,0.0,C53,1.0,38.89126968383789,-76.99498748779297,180.0,6.4008002281188965,35.0,2.0,1771262137,5119,5464,5464,1
12206,5466,25836100,11:00:00,20260216,0.0,C53,0.0,38.92049026489258,-77.0419692993164,,1.2192000150680542,60.0,1.0,1771262129,7068,5466,5466,1
12207,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.8466682434082,-76.98116302490234,70.0,7.619999885559082,6.0,1.0,1771262130,2609,5470,5470,1
12208,5473,22340100,11:24:00,20260216,0.0,C53,1.0,38.865570068359375,-76.97855377197266,106.0,6.4008002281188965,49.0,1.0,1771262133,21624,5473,5473,1
12209,5475,14639100,11:12:00,20260216,0.0,C53,0.0,38.912879943847656,-77.01393127441406,300.0,6.705599784851074,48.0,1.0,1771262137,6675,5475,5475,7
12211,5479,16836100,12:00:00,20260216,0.0,C53,1.0,38.91699981689453,-77.03656005859375,84.0,7.924799919128418,9.0,1.0,1771262133,6879,5479,5479,1
12219,5501,23699100,11:45:00,20260216,0.0,D40,0.0,38.935821533203125,-77.02423095703125,350.0,6.0960001945495605,25.0,1.0,1771262133,21980,5501,5501,2
12220,5505,6934100,11:15:00,20260216,0.0,D40,1.0,38.90045166015625,-77.02191925048828,182.0,2.7432000637054443,53.0,1.0,1771262134,5842,5505,5505,7
12221,5513,14556100,12:00:00,20260216,0.0,D40,0.0,38.91225814819336,-77.02192687988281,357.0,7.619999885559082,13.0,1.0,1771262133,6630,5513,5513,7
12222,5516,13437100,11:24:00,20260216,0.0,C53,0.0,38.91215133666992,-77.0122299194336,298.0,10.05840015411377,47.0,1.0,1771262132,6627,5516,5516,7
12224,5533,36561100,11:30:00,20260216,0.0,D40,1.0,38.913490295410156,-77.02191925048828,,0.0,46.0,2.0,1771262130,6678,5533,5533,7
12226,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.92348098754883,-77.04724884033203,,0.0,2.0,1.0,1771262130,7272,5538,5538,7
12227,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.9246711730957,-77.05249786376953,,0.0,2.0,1.0,1771262137,7272,5539,5539,7
12228,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.92068862915039,-77.07396697998047,,0.0,24.0,1.0,1771262135,7074,7146,7146,1
12229,4582,36486100,11:25:00,20260216,0.0,D96,0.0,38.983619689941406,-77.0937728881836,336.0,7.01039981842041,68.0,2.0,1771262142,28523,4582,4582,7
12230,5461,30894100,11:12:00,20260216,0.0,C53,1.0,38.84696960449219,-76.98017120361328,241.0,6.705599784851074,64.0,1.0,1771262143,2615,5461,5461,1
12234,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.84674072265625,-76.98091125488281,,0.0,6.0,1.0,1771262140,2609,5470,5470,1
12237,5481,21842100,11:48:00,20260216,0.0,C53,1.0,38.906951904296875,-77.00005340576172,122.0,4.267199993133545,25.0,1.0,1771262146,28288,5481,5481,1
12239,7220,20112100,12:00:00,20260216,0.0,D40,1.0,38.96546173095703,-77.02764892578125,185.0,7.924799919128418,17.0,1.0,1771262145,9146,7220,7220,1
12240,7223,22579100,11:45:00,20260216,0.0,D40,1.0,38.94240951538086,-77.0256576538086,,0.0,29.0,1.0,1771262138,8180,7223,7223,2
12241,2838,32037100,11:48:00,20260216,0.0,C53,0.0,38.87767028808594,-76.9949722290039,,0.30480000376701355,28.0,1.0,1771262145,18082,2838,2838,1
12243,4603,3474100,11:30:00,20260216,0.0,D96,1.0,38.911128997802734,-77.04833221435547,89.0,4.267199993133545,62.0,2.0,1771262149,21781,4603,4603,7
12249,5516,13437100,11:24:00,20260216,0.0,C53,0.0,38.91259002685547,-77.01323699951172,298.0,8.839200019836426,48.0,1.0,1771262144,6675,5516,5516,7
12251,5533,36561100,11:30:00,20260216,0.0,D40,1.0,38.91326904296875,-77.02191925048828,182.0,3.657599925994873,46.0,1.0,1771262140,6678,5533,5533,7
12252,5537,35294100,11:36:00,20260216,0.0,C53,0.0,38.89295959472656,-76.99495697021484,358.0,7.619999885559082,35.0,2.0,1771262143,5325,5537,5537,7
12255,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.92068862915039,-77.07401275634766,,0.9143999814987183,24.0,1.0,1771262142,7074,7146,7146,1
12258,5463,21555100,12:00:00,20260216,0.0,C53,0.0,38.86690139770508,-76.98542022705078,,0.0,22.0,1.0,1771262155,17417,5463,5463,1
12260,5466,25836100,11:00:00,20260216,0.0,C53,0.0,38.92266082763672,-77.04267120361328,351.0,7.619999885559082,61.0,2.0,1771262159,18127,5466,5466,1
12271,5509,8983100,12:30:00,20260216,0.0,D40,1.0,38.99345016479492,-77.03016662597656,,0.0,2.0,1.0,1771262154,18907,5509,5509,2
12276,5516,13437100,11:24:00,20260216,0.0,C53,0.0,38.91286849975586,-77.01392364501953,299.0,7.619999885559082,48.0,1.0,1771262151,6675,5516,5516,7
12277,5525,1819100,12:15:00,20260216,0.0,D40,0.0,38.893341064453125,-77.02232360839844,,0.0,3.0,2.0,1771262157,5366,5525,5525,7
12282,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.92068862915039,-77.07472229003906,269.0,9.448800086975098,24.0,1.0,1771262151,7074,7146,7146,1
12285,5463,21555100,12:00:00,20260216,0.0,C53,0.0,38.86687088012695,-76.98562622070312,276.0,6.705599784851074,22.0,1.0,1771262161,17417,5463,5463,1
12286,5464,16138100,11:36:00,20260216,0.0,C53,1.0,38.88957977294922,-76.99497985839844,179.0,8.229599952697754,35.0,1.0,1771262167,5119,5464,5464,1
12287,5466,25836100,11:00:00,20260216,0.0,C53,0.0,38.92277145385742,-77.0427017211914,348.0,6.705599784851074,61.0,2.0,1771262161,18127,5466,5466,1
12288,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.84687042236328,-76.9804916381836,69.0,7.01039981842041,6.0,1.0,1771262162,2609,5470,5470,1
12289,5473,22340100,11:24:00,20260216,0.0,C53,1.0,38.86436080932617,-76.97579193115234,120.0,6.705599784851074,50.0,2.0,1771262163,3564,5473,5473,1
12290,5475,14639100,11:12:00,20260216,0.0,C53,0.0,38.91326904296875,-77.01483917236328,,0.0,49.0,2.0,1771262167,6764,5475,5475,7
12292,5479,16836100,12:00:00,20260216,0.0,C53,1.0,38.91699981689453,-77.03356170654297,90.0,7.619999885559082,11.0,2.0,1771262163,6884,5479,5479,1
12294,7223,22579100,11:45:00,20260216,0.0,D40,1.0,38.94240951538086,-77.0256576538086,,0.0,29.0,1.0,1771262168,8180,7223,7223,2
12300,5501,23699100,11:45:00,20260216,0.0,D40,0.0,38.93598937988281,-77.02423858642578,,0.0,25.0,1.0,1771262163,21980,5501,5501,2
12301,5505,6934100,11:15:00,20260216,0.0,D40,1.0,38.90032958984375,-77.02191925048828,,0.0,53.0,1.0,1771262164,5842,5505,5505,7
12302,5513,14556100,12:00:00,20260216,0.0,D40,0.0,38.9140510559082,-77.02192687988281,1.0,9.144000053405762,14.0,1.0,1771262162,6759,5513,5513,7
12303,5516,13437100,11:24:00,20260216,0.0,C53,0.0,38.91313934326172,-77.01455688476562,,0.0,49.0,2.0,1771262168,6764,5516,5516,7
12307,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.92348098754883,-77.04724884033203,,0.0,2.0,1.0,1771262160,7272,5538,5538,7
12308,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.92451858520508,-77.05209350585938,,0.0,2.0,1.0,1771262167,7272,5539,5539,7
12310,4582,36486100,11:25:00,20260216,0.0,D96,0.0,38.98461151123047,-77.0941162109375,346.0,6.4008002281188965,68.0,2.0,1771262172,28523,4582,4582,7
12311,5461,30894100,11:12:00,20260216,0.0,C53,1.0,38.84675979614258,-76.9808578491211,248.0,6.705599784851074,64.0,1.0,1771262172,2615,5461,5461,1
12312,5463,21555100,12:00:00,20260216,0.0,C53,0.0,38.867000579833984,-76.98638153076172,283.0,7.619999885559082,23.0,2.0,1771262171,3760,5463,5463,1
12313,5464,16138100,11:36:00,20260216,0.0,C53,1.0,38.88922882080078,-76.9949722290039,179.0,7.315199851989746,36.0,2.0,1771262172,4889,5464,5464,1
12315,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.847190856933594,-76.97965240478516,59.0,11.277600288391113,7.0,1.0,1771262170,13107,5470,5470,1
12318,5481,21842100,11:48:00,20260216,0.0,C53,1.0,38.90687942504883,-76.99980926513672,,0.0,26.0,1.0,1771262176,28372,5481,5481,1
12319,5479,16836100,12:00:00,20260216,0.0,C53,1.0,38.91699981689453,-77.0327377319336,90.0,3.657599925994873,11.0,1.0,1771262175,6884,5479,5479,1
12320,7220,20112100,12:00:00,20260216,0.0,D40,1.0,38.965091705322266,-77.02767944335938,,0.0,17.0,1.0,1771262175,9146,7220,7220,1
12321,7223,22579100,11:45:00,20260216,0.0,D40,1.0,38.9422492980957,-77.0256118774414,167.0,6.4008002281188965,29.0,1.0,1771262176,8180,7223,7223,2
12324,4603,3474100,11:30:00,20260216,0.0,D96,1.0,38.91067886352539,-77.0464096069336,114.0,6.705599784851074,62.0,2.0,1771262179,21781,4603,4603,7
12331,5525,1819100,12:15:00,20260216,0.0,D40,0.0,38.89339828491211,-77.02192687988281,41.0,3.962399959564209,3.0,1.0,1771262175,5366,5525,5525,7
12332,5533,36561100,11:30:00,20260216,0.0,D40,1.0,38.9128303527832,-77.0219497680664,,0.0,46.0,1.0,1771262170,6678,5533,5533,7
12333,5537,35294100,11:36:00,20260216,0.0,C53,0.0,38.89356994628906,-76.99495697021484,358.0,7.01039981842041,35.0,1.0,1771262173,5325,5537,5537,7
12338,5461,30894100,11:12:00,20260216,0.0,C53,1.0,38.84640884399414,-76.9820327758789,252.0,5.791200160980225,65.0,2.0,1771262185,2589,5461,5461,1
12341,5466,25836100,11:00:00,20260216,0.0,C53,0.0,38.92319869995117,-77.04312896728516,294.0,5.791200160980225,61.0,1.0,1771262188,18127,5466,5466,1
12343,5473,22340100,11:24:00,20260216,0.0,C53,1.0,38.86376190185547,-76.9744873046875,117.0,9.448800086975098,50.0,1.0,1771262189,3564,5473,5473,1
12352,5509,8983100,12:30:00,20260216,0.0,D40,1.0,38.99345016479492,-77.03016662597656,,0.0,2.0,1.0,1771262184,18907,5509,5509,2
12363,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.92068862915039,-77.07711791992188,268.0,6.0960001945495605,25.0,1.0,1771262184,13541,7146,7146,1
12366,5463,21555100,12:00:00,20260216,0.0,C53,0.0,38.867088317871094,-76.98683166503906,282.0,3.657599925994873,23.0,1.0,1771262192,3760,5463,5463,1
12369,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.84743881225586,-76.97921752929688,46.0,3.962399959564209,7.0,1.0,1771262200,13107,5470,5470,1
12371,5475,14639100,11:12:00,20260216,0.0,C53,0.0,38.91407012939453,-77.01670837402344,300.0,3.0480000972747803,49.0,2.0,1771262198,6764,5475,5475,7
12372,5481,21842100,11:48:00,20260216,0.0,C53,1.0,38.906700134277344,-76.99938201904297,118.0,7.315199851989746,26.0,1.0,1771262198,28372,5481,5481,1
12376,2838,32037100,11:48:00,20260216,0.0,C53,0.0,38.8780403137207,-76.99497985839844,1.0,6.0960001945495605,28.0,1.0,1771262197,18082,2838,2838,1
12378,4603,3474100,11:30:00,20260216,0.0,D96,1.0,38.910400390625,-77.04557800292969,115.0,5.791200160980225,62.0,1.0,1771262199,21781,4603,4603,7
12380,5500,13244100,12:15:00,20260216,0.0,D40,1.0,38.99428939819336,-77.02915954589844,358.0,3.352799892425537,3.0,2.0,1771262200,18906,5500,5500,2
12381,5501,23699100,11:45:00,20260216,0.0,D40,0.0,38.936668395996094,-77.02436828613281,355.0,7.924799919128418,27.0,2.0,1771262198,15236,5501,5501,2
12382,5505,6934100,11:15:00,20260216,0.0,D40,1.0,38.90000915527344,-77.02191925048828,,0.0,53.0,1.0,1771262194,5842,5505,5505,2
12383,5513,14556100,12:00:00,20260216,0.0,D40,0.0,38.91442108154297,-77.02189636230469,,0.0,14.0,1.0,1771262192,6759,5513,5513,7
12384,5516,13437100,11:24:00,20260216,0.0,C53,0.0,38.91373062133789,-77.01593017578125,298.0,5.181600093841553,49.0,2.0,1771262198,6764,5516,5516,7
12386,5533,36561100,11:30:00,20260216,0.0,D40,1.0,38.9128303527832,-77.0219497680664,,0.0,46.0,1.0,1771262200,6678,5533,5533,7
12387,5537,35294100,11:36:00,20260216,0.0,C53,0.0,38.89459991455078,-76.99495697021484,,0.0,36.0,1.0,1771262191,5422,5537,5537,7
12388,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.92348098754883,-77.04724884033203,,0.0,2.0,1.0,1771262190,7272,5538,5538,7
12389,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.92451858520508,-77.05209350585938,,1.2192000150680542,2.0,1.0,1771262197,7272,5539,5539,7
12390,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.92068862915039,-77.07798767089844,269.0,4.876800060272217,26.0,2.0,1771262196,7081,7146,7146,1
12391,4582,36486100,11:25:00,20260216,0.0,D96,0.0,38.98542022705078,-77.09577941894531,183.0,5.791200160980225,68.0,2.0,1771262201,28523,4582,4582,7
12392,5461,30894100,11:12:00,20260216,0.0,C53,1.0,38.846160888671875,-76.98291015625,248.0,8.839200019836426,65.0,1.0,1771262211,2589,5461,5461,1
12394,5464,16138100,11:36:00,20260216,0.0,C53,1.0,38.88825988769531,-76.9949722290039,,0.0,36.0,2.0,1771262202,4889,5464,5464,1
12396,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.84791946411133,-76.97856903076172,42.0,10.05840015411377,8.0,1.0,1771262210,2683,5470,5470,1
12397,5473,22340100,11:24:00,20260216,0.0,C53,1.0,38.86294174194336,-76.97242736816406,117.0,10.05840015411377,51.0,1.0,1771262207,3521,5473,5473,1
12398,5475,14639100,11:12:00,20260216,0.0,C53,0.0,38.914371490478516,-77.01741790771484,300.0,8.839200019836426,49.0,1.0,1771262208,6764,5475,5475,7
12400,5479,16836100,12:00:00,20260216,0.0,C53,1.0,38.91699981689453,-77.03244018554688,,0.0,11.0,1.0,1771262205,6884,5479,5479,1
12401,7220,20112100,12:00:00,20260216,0.0,D40,1.0,38.965091705322266,-77.02767944335938,,0.0,17.0,1.0,1771262205,9146,7220,7220,1
12402,7223,22579100,11:45:00,20260216,0.0,D40,1.0,38.94041061401367,-77.02513885498047,173.0,10.363200187683105,30.0,1.0,1771262200,8063,7223,7223,2
12403,2838,32037100,11:48:00,20260216,0.0,C53,0.0,38.87873840332031,-76.99497985839844,0.0,9.448800086975098,29.0,2.0,1771262205,4520,2838,2838,1
12410,5513,14556100,12:00:00,20260216,0.0,D40,0.0,38.91455078125,-77.02191925048828,352.0,5.486400127410889,14.0,1.0,1771262205,6759,5513,5513,7
12412,5525,1819100,12:15:00,20260216,0.0,D40,0.0,38.893890380859375,-77.02191925048828,349.0,3.0480000972747803,3.0,1.0,1771262208,5366,5525,5525,7
12414,5537,35294100,11:36:00,20260216,0.0,C53,0.0,38.89495849609375,-76.99491882324219,,0.0,36.0,1.0,1771262208,5422,5537,5537,7
12419,5461,30894100,11:12:00,20260216,0.0,C53,1.0,38.845970153808594,-76.98356628417969,249.0,9.144000053405762,66.0,2.0,1771262216,13795,5461,5461,1
12420,5463,21555100,12:00:00,20260216,0.0,C53,0.0,38.867210388183594,-76.98754119873047,281.0,5.791200160980225,23.0,1.0,1771262220,3760,5463,5463,1
12422,5466,25836100,11:00:00,20260216,0.0,C53,0.0,38.923248291015625,-77.04331970214844,,0.0,61.0,1.0,1771262219,18127,5466,5466,1
12423,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.848358154296875,-76.97817993164062,33.0,9.753600120544434,8.0,1.0,1771262216,2683,5470,5470,1
12433,5509,8983100,12:30:00,20260216,0.0,D40,1.0,38.99345016479492,-77.03016662597656,,0.0,2.0,1.0,1771262214,18907,5509,5509,7
12442,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.92348098754883,-77.04724884033203,,0.0,2.0,1.0,1771262220,7272,5538,5538,7
12444,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.92070007324219,-77.07804107666016,,0.0,26.0,2.0,1771262214,7081,7146,7146,1
12453,5481,21842100,11:48:00,20260216,0.0,C53,1.0,38.90528106689453,-76.99606323242188,118.0,10.972800254821777,27.0,1.0,1771262227,28371,5481,5481,1
12456,7223,22579100,11:45:00,20260216,0.0,D40,1.0,38.940059661865234,-77.02506256103516,167.0,1.8287999629974365,30.0,1.0,1771262230,8063,7223,7223,2
12459,4603,3474100,11:30:00,20260216,0.0,D96,1.0,38.91019058227539,-77.04512786865234,,0.0,62.0,1.0,1771262229,21781,4603,4603,7
12461,5500,13244100,12:15:00,20260216,0.0,D40,1.0,38.99446105957031,-77.0287094116211,92.0,6.0960001945495605,3.0,1.0,1771262226,18906,5500,5500,2
12462,5501,23699100,11:45:00,20260216,0.0,D40,0.0,38.936859130859375,-77.02439880371094,,0.0,27.0,1.0,1771262228,15236,5501,5501,2
12463,5505,6934100,11:15:00,20260216,0.0,D40,1.0,38.90000915527344,-77.02191925048828,,0.0,53.0,1.0,1771262224,5842,5505,5505,2
12465,5516,13437100,11:24:00,20260216,0.0,C53,0.0,38.914180755615234,-77.0169677734375,,0.0,49.0,2.0,1771262228,6764,5516,5516,7
12467,5533,36561100,11:30:00,20260216,0.0,D40,1.0,38.9128303527832,-77.0219497680664,,1.2192000150680542,46.0,1.0,1771262230,6678,5533,5533,7
12468,5537,35294100,11:36:00,20260216,0.0,C53,0.0,38.89537048339844,-76.99495697021484,1.0,8.839200019836426,36.0,1.0,1771262222,5422,5537,5537,7
12470,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.92353057861328,-77.0508804321289,94.0,8.53439998626709,3.0,1.0,1771262227,7212,5539,5539,7
12471,7146,18978100,11:55:00,20260216,0.0,D96,0.0,38.92081832885742,-77.07878112792969,359.0,7.619999885559082,26.0,1.0,1771262229,7081,7146,7146,1
12472,4582,23442100,12:30:00,20260216,0.0,D96,1.0,38.98456954956055,-77.09588623046875,158.0,3.657599925994873,2.0,1.0,1771262232,28523,4582,4582,7
12475,5464,16138100,11:36:00,20260216,0.0,C53,1.0,38.88718032836914,-76.9949722290039,178.0,9.144000053405762,36.0,1.0,1771262232,4889,5464,5464,7
12478,5473,22340100,11:24:00,20260216,0.0,C53,1.0,38.86164093017578,-76.96981811523438,137.0,4.876800060272217,52.0,2.0,1771262238,3374,5473,5473,1
12479,5475,14639100,11:12:00,20260216,0.0,C53,0.0,38.914459228515625,-77.01764678955078,,0.0,49.0,1.0,1771262238,6764,5475,5475,7
12481,5479,16836100,12:00:00,20260216,0.0,C53,1.0,38.91699981689453,-77.03244018554688,,0.0,11.0,1.0,1771262235,6884,5479,5479,1
12482,7220,20112100,12:00:00,20260216,0.0,D40,1.0,38.964988708496094,-77.02770233154297,178.0,5.486400127410889,17.0,1.0,1771262233,9146,7220,7220,1
12484,2838,32037100,11:48:00,20260216,0.0,C53,0.0,38.88084030151367,-76.99498748779297,11.0,5.486400127410889,29.0,1.0,1771262236,4520,2838,2838,1
